r2 ,input ,port1,port2,port3,port4 
0.185795764,1,0.203549698,0.196535615,0.153699238,0.234403557
0.159626071,1,0.166128027,0.162950658,0.191295271,0.184389352
0.177600736,1,0.234131611,0.249570166,0.141356316,0.143424179
0.188999042,1,0.213162873,0.274942301,0.194871371,0.26925907
0.193761396,1,0.206255717,0.247219881,0.1798376,0.256433263
0.119335567,1,0.636683777,0.099789224,0.078202701,0.098288826
0.248338953,1,0.149146789,0.283526536,0.302139186,0.182579601
0.284198105,1,0.246596117,0.165784219,1.117941915,1.110467267
0.128441955,1,0.155092123,0.115835019,0.087694395,0.056298726
0.217370001,1,0.241780507,0.262202431,0.207077439,0.263894332
0.220957452,1,0.198480063,0.27861863,0.222589324,0.283100933
0.238260796,1,0.231656868,0.255958598,0.202939108,0.279538209
0.279107686,1,0.20891996,0.274293822,0.271050844,0.143359632
0.095642983,1,0.183794217,0.109001925,0.065515418,0.073701621
0.111426497,1,0.14036216,0.105651919,0.060867976,0.060381837
0.258754924,1,0.234073873,0.244025863,0.263416853,0.247178532
0.143445857,1,0.036762699,0.095169351,0.070597065,0.133410655
0.164561359,1,0.012772817,0.070253742,0.089671785,0.119245499
0.261627105,1,0.248279922,0.275273493,0.223427115,0.243231372
0.253933199,1,0.309442257,0.316872569,0.309395118,0.217414006
0.105272255,1,0.198789724,0.182463234,0.017360633,0.065191932
0.187544349,1,0.252956646,0.272597265,0.148451525,0.233713837
0.303828449,1,0.314595263,0.244598794,0.286099291,0.303554183
0.147187511,1,0.223355706,0.192684253,0.176724774,0.148483364
0.238281944,1,0.147713684,0.260985682,0.267276584,0.141348969
0.218309858,1,0.210849226,0.252573252,0.24214466,0.252478729
0.068461481,1,0.133840317,0.181394457,0.071852224,0.112405385
0.256804067,1,0.161256866,0.273784003,0.239188786,0.119802199
0.233881868,1,0.219060318,0.235001411,0.213082452,0.248622386
0.16693815,1,0.125957797,0.093636348,0.09209563,0.070603367
0.300223719,1,0.3112127,0.248320184,0.257705912,0.323890364
0.190284195,1,0.206775338,0.141880361,0.128271324,0.147566672
0.111236538,1,0.186533219,0.156427104,0.031866571,0.059757508
0.261195786,1,0.210842593,0.215438084,0.256484892,0.191984292
0.240477553,1,0.301513042,0.237827793,0.292752736,0.23342513
0.26850346,1,0.24687574,0.170895408,1.091815708,1.13531368
0.198569008,1,0.210032835,0.272581062,0.199707013,0.262489458
0.28182472,1,0.230779075,0.183428546,1.127485719,1.141979965
0.086408994,1,0.199069193,0.193667412,0.070630165,0.047829372
0.297112457,1,0.249384992,0.177116219,1.138036604,1.112457587
0.223300802,1,0.20497129,0.27608062,0.212659138,0.279957556
0.100005935,1,0.139791907,0.113120156,0.118735912,0.080583702
0.253525763,1,0.161969873,0.240108996,0.281334132,0.156312697
0.113480974,1,0.120656036,0.151240194,0.067251626,0.956942125
0.146185611,1,0.053995597,0.045105154,0.063026785,0.090533591
0.308496318,1,0.245575812,0.171818373,1.112405578,1.127920388
0.278456999,1,0.2483636,0.236363381,0.21291163,0.221504827
0.250992666,1,0.247834801,0.230835439,0.241753344,0.257601249
0.244973077,1,0.224840189,0.243787997,0.233169313,0.274434705
0.193966263,1,0.19345058,0.27180147,0.198102715,0.257279728
0.185791764,1,0.182112073,0.274038345,0.177438401,0.235322961
0.093631503,1,0.615235388,0.059446329,0.103670272,0.114331077
0.182934989,1,0.17901028,0.189074185,0.211545902,0.132531905
0.176680472,1,0.220823906,0.17413974,0.14414166,0.193951232
0.224926002,1,0.229212797,0.250316189,0.203712429,0.271772536
0.12142156,1,0.142974601,0.121241872,0.11208903,0.097267216
0.117513009,1,0.123303529,0.169760165,0.08608665,0.078406211
0.126804486,1,0.06256537,0.045741194,0.055117124,0.107462982
0.104490469,1,0.119606686,0.100279822,0.100915285,0.043970018
0.217670093,1,0.251156515,0.232282013,0.206740678,0.206591188
0.269368735,1,0.311715576,0.233144985,0.274392823,0.291083598
0.133826192,1,0.103717775,0.070821757,0.080910451,0.048576437
0.203588844,1,0.26221222,0.20831456,0.253413313,0.196456952
0.207556865,1,0.159241714,0.255149757,0.179199824,0.254819403
0.172992447,1,0.18544683,0.198313156,0.178794931,0.182355869
0.272944292,1,0.272599489,0.235309382,0.25996728,0.22841705
0.156401994,1,0.637577169,0.061128706,0.100693822,0.097230563
0.300332074,1,0.333504816,0.292177238,0.301777167,0.200386269
0.163631948,1,0.242715508,0.224725248,0.157173795,0.114582793
0.263605013,1,0.288786257,0.276705728,0.268535002,0.243440864
0.248464289,1,0.26110881,0.234650641,0.225862455,0.262863811
0.124366647,1,0.16248739,0.170493608,0.082261052,0.936242759
0.185806678,1,0.183358558,0.226765121,0.164349879,0.246159637
0.131692782,1,0.153593219,0.136573268,0.133229141,0.116042263
0.256658134,1,0.272039795,0.247508467,0.233998206,0.214640559
0.306908083,1,0.231802691,0.213931112,1.122508348,1.106379898
0.09620331,1,0.172017426,0.182121013,0.052909356,0.070136599
0.148438883,1,0.168961837,0.175123087,0.089980219,0.080082334
0.227076303,1,0.149174654,0.258076612,0.265641436,0.173527212
0.205509677,1,0.160146856,0.251228094,0.122963141,0.22233286
0.155021357,1,0.045214957,0.082455406,0.087992543,0.090331486
0.154304475,1,0.624595608,0.091702225,0.103492438,0.077729848
0.263063137,1,0.286205222,0.247886612,0.282106661,0.25882828
0.17793639,1,0.268481185,0.234747897,0.189634164,0.242846896
0.234903208,1,0.295900756,0.226352615,0.261662602,0.224063303
0.223238236,1,0.202388722,0.293373238,0.230231752,0.232388548
0.117647327,1,0.150182178,0.122302745,0.090149198,0.072762797
0.262330331,1,0.247778787,0.200492901,0.259219238,0.213452239
0.234462778,1,0.281157285,0.249112562,0.282532429,0.195599416
0.116388122,1,0.137476572,0.080642025,0.066625835,0.062835419
0.149333208,1,0.118496252,0.088872672,0.091362493,0.086069361
0.175524601,1,0.241328593,0.242082033,0.127285339,0.12173252
0.096444334,1,0.191217552,0.152773173,0.080822233,0.08921413
0.289035029,1,0.337391523,0.306986868,0.272565341,0.252086301
0.069950082,1,0.106633865,0.111150986,0.107624173,0.066576667
0.248724498,1,0.277920494,0.243300952,0.270850643,0.180549676
0.215766248,1,0.208022844,0.250031704,0.198893727,0.263749926
0.286355011,1,0.3168361,0.251362423,0.268236384,0.273265143
0.215744504,1,0.168918296,0.258669931,0.199034482,0.264479373
0.147514165,1,0.638233465,0.075266618,0.050531688,0.092721836
0.215539727,1,0.234901136,0.25019667,0.204201965,0.275369977
0.201738275,1,0.216050803,0.213388963,0.162870385,0.296472233
0.139816518,1,0.068801699,0.067247554,0.055422724,0.128740151
0.180775476,1,0.246131814,0.229727389,0.21622914,0.26262423
0.236857513,1,0.202061496,0.272964249,0.165022266,0.268083332
0.163711305,1,0.166138949,0.165368544,0.179409623,0.16477882
0.147566984,1,0.634715468,0.055466016,0.104996032,0.104669043
0.282498156,1,0.1342158,0.240327216,0.260652594,0.154806672
0.130958974,1,0.231739672,0.216605256,0.188053002,0.146706443
0.232865076,1,0.298026549,0.241950477,0.247725037,0.215578731
0.247954867,1,0.233775464,0.29311887,0.23130814,0.258705699
0.233770971,1,0.239225095,0.251041169,0.225223536,0.264746728
0.258713091,1,0.320024284,0.287163581,0.3349266,0.206989768
0.092926515,1,0.152408548,0.109122295,0.085977567,0.115393638
0.126092867,1,0.111292672,0.166469931,0.095881044,0.971711075
0.200467127,1,0.180211505,0.235949118,0.148149104,0.197992566
0.150874746,1,0.113013782,0.138909021,0.105718794,0.114774787
0.074807393,1,0.187623113,0.185636838,0.099415875,0.060750112
0.291915844,1,0.256847072,0.290267283,0.25927232,0.28504884
0.251849061,1,0.26972139,0.239469776,0.217626536,0.226226709
0.193789677,1,0.195213509,0.158997141,0.173131925,0.186149282
0.211916745,1,0.198715329,0.273387148,0.180623738,0.259490196
0.228658205,1,0.185264913,0.244030746,0.235181194,0.180785636
0.144148709,1,0.206216638,0.22893246,0.17520733,0.143949886
0.17555649,1,0.211764226,0.286096175,0.214996112,0.265571444
0.045271203,1,0.182858786,0.152470963,0.042682563,0.069944448
0.149298547,1,0.662594468,0.115315265,0.114085267,0.094134177
